name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
RightWay Properties,realtors,,0515402262,"Bahria Enclave Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249301/rightway-properties,businesslist_pk,scrapy,realtors,2026-08-21T20:12:58.287995+00:00
Right Deed,realtors,https://rightdeed.com/,+92 305 6666227,"191 Street 11, Sector Y DHA Phase 3, Lahore,Punjab, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/248675/right-deed,businesslist_pk,scrapy,realtors,2026-08-21T20:13:00.336339+00:00
NOVUS Marketing Real estate consultant,realtors,,03336205353,"Office no.14, 2nd floor Al Anayat Mall G11 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/254413/novus-marketing-real-estate-consultant,businesslist_pk,scrapy,realtors,2026-08-21T20:13:01.933082+00:00
Makkaan,realtors,https://makkaan.com/,+923311111049,"Jackson Heights, Near Army Check Post, Grand Trunk Road, Rawalpindi, Rawalpindi",https://www.businesslist.pk/company/254761/makkaan,businesslist_pk,scrapy,realtors,2026-08-21T20:13:03.277805+00:00
Reall.PK,realtors,https://www.reall.pk/,0518316041,"Shakeel Center, 2nd Floor, Above Bank Alfalah, Faizabad, Rawalpindi,, Rawalpindi, Punjab",https://www.businesslist.pk/company/253233/reallpk,businesslist_pk,scrapy,realtors,2026-08-21T20:13:05.111194+00:00
Cpec City KP - Government Housing Plan,realtors,https://cpeccity.com.pk/,+923377900009,"Near Karnel Sher khan Interchange rashakai Kp, Mardan, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/251137/cpec-city-kp-government-housing-plan,businesslist_pk,scrapy,realtors,2026-08-21T20:13:07.216450+00:00
Times Group,realtors,http://timesgroup.com.pk/,"02135882203, +92-311-118-4637","1C , 19th Commercial Street, Phase II Ext, DHA, Karachi, Sindh",https://www.businesslist.pk/company/247594/times-group,businesslist_pk,scrapy,realtors,2026-08-21T20:13:09.261135+00:00
Blue Group of Companies,realtors,https://bluegroupofcompanies.com,+92-42-111-22-3456,"Buildings No1-4, Commercial Area, TECH Society,, Tech Society, Lahore, Punjab 54590, Lahore",https://www.businesslist.pk/company/257235/blue-group-of-companies,businesslist_pk,scrapy,realtors,2026-08-21T20:13:11.291741+00:00
BLT,construction services,http://www.decon.com.pk/wp2/,+92 42 3521 3356-7,"38-Block-1, Sector B-1, Township,, Lahore, Punjab",https://www.businesslist.pk/company/247530/blt,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:13.408125+00:00
Alfawin,construction services,http://www.alfawin.com.pk,02134330509,"7,Muslim Town,Main Shaheed-e-Millat Road ,Near City School Karachi - Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/241943/alfawin,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:15.556066+00:00
Electro Engineers,construction services,http://www.electro-engineers.com,03113337222,"Office No 8 ,3rd Floor , Laraib Center G-9 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/247892/electro-engineers,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:17.350547+00:00
Sleek Designs Private Limited,construction services,http://www.sleekdesigns.com.pk,0512615745,"Office # 2, second floor,Ahmed plaza, Near taramri Chowk Lahtarar Road Islamabad , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249135/sleek-designs-private-limited,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:19.325466+00:00
NGM&amp;B Constructions,construction services,http://www.ngmandbrothers.com/,+923463691117,"House No: B-499,Gushan Hadeed Phase-II,Bin Qasim Town,Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242793/ngm-b-constructions,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:21.626700+00:00
Rockrete,construction services,http://www.rockrete.com.pk,35308341-3 Ext 27,"The Plaza,3rd floor,office #306.Clifton, Karachi, Sindh",https://www.businesslist.pk/company/244199/rockrete,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:22.792614+00:00
Shalimar Group of Companies,construction services,https://www.shalimarco.com/,03204403891,"731/A Gulberg Avenue Gulberg City Sargodha, Punjab, Pakistan-40, Lahore, Punjab",https://www.businesslist.pk/company/252703/shalimar-group-of-companies,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:24.063367+00:00
GEMCON Engineering Pvt. Ltd,construction services,http://www.gemconengineering.com,0515750474,"Office#56, Ismail Jee Market, Jinnah Road Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/251408/gemcon-engineering-pvt-ltd,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:25.656601+00:00
Sohail,construction services,http://www.zumvotv.com,03334285056,"23G3 Market Wapda Town, Lahore, Punjab",https://www.businesslist.pk/company/245242/sohail,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:27.559098+00:00
CGL Technologies,construction services,http://www.cgl.com.pk,+92-333-0276717,"cgltech.info@gamil.com, Karachi, Sindh",https://www.businesslist.pk/company/248058/cgl-technologies,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:29.578671+00:00
Al naafay construction company lahore,construction services,https://www.constructioncompanylahore.com,03004192356,"434 j3 block johar town lahore, Lahore, Punjab",https://www.businesslist.pk/company/251549/al-naafay-construction-company-lahore,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:31.456114+00:00
S.M.Engineering,construction services,http://www.smeng.pk,+92-21-34325331,"Sute # 423, 4th Floor, Anum Blassing, Main Shahrah-e-Faisal,, Karachi, Sindh",https://www.businesslist.pk/company/197458/smengineering,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:33.047949+00:00
Hadeed Brothers,construction services,http://www.hadeedbrothers.com,03325420786,"A-1311 Gulshan-e-Hadeed Phase-1 Bin Qasim Karachi 75010, Karachi, Sindh",https://www.businesslist.pk/company/244448/hadeed-brothers,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:34.600690+00:00
Cube Design Studio,construction services,http://www.cubedesignstudio.org/,"02135899166, +92 331 8911333","Mezzanine Floor, Plot no 14c, Sunset Commercial Street 4, Phase 4, DHA , Karachi, Sindh",https://www.businesslist.pk/company/240611/cube-design-studio,businesslist_pk,scrapy,construction-services,2026-08-21T20:13:36.040253+00:00
Pakistan Steel Builder Multan,property development,,03030-817916,"M.A.JINNAH ROAD SHORKOOT BASTI GULRAIZ TOWN MULTAN, Multan, Punjab",https://www.businesslist.pk/company/245493/pakistan-steel-builder-multan,businesslist_pk,scrapy,property-development,2026-08-21T20:13:37.427224+00:00
E-World Estate,property development,,0515970664,"Office#1, ist Bilal Arcade, Main PWD Road Pakistan Town Phase 1 Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244847/e-world-estate,businesslist_pk,scrapy,property-development,2026-08-21T20:13:39.475275+00:00
KS Estate &amp; Builders,property development,,00923216085848,"Office No. 3, Orchard Tower, 17-km Raiwind Road, Bahria Orchard, Lahore-Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/244163/ks-estatebuilders,businesslist_pk,scrapy,property-development,2026-08-21T20:13:41.559371+00:00
Indigo Developers.,property development,http://www.indigodevelopers.com.pk,04235772401,"3 C3, Main Noor Jehan Road Gulberg III,Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/247474/indigo-developers,businesslist_pk,scrapy,property-development,2026-08-21T20:13:43.474697+00:00
Muhammad Ali Housing Scheme,property development,,"041-2562956, 041-2563056, 041-2563156","Off Main Bazar, Nisar Colony, Faisalabad, Faisalabad, Punjab",https://www.businesslist.pk/company/242572/muhammad-ali-housing-scheme,businesslist_pk,scrapy,property-development,2026-08-21T20:13:45.499413+00:00
Pak Properties,property development,http://pakproperties.pk/property/,+92-324-7000444," 113-B,Sector C Bahria Town Lahore, Lahore - 54770, Punjab, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/243846/pak-properties,businesslist_pk,scrapy,property-development,2026-08-21T20:13:47.084135+00:00
Real Estate Marketing Company | Fair Marketing,property development,,021-341013955,"Head Office Karachi Naseer tower, Main University Road, Gulistan-e-Johar Block-1, Karachi, Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/248140/real-estate-marketing-companyfair-marketing,businesslist_pk,scrapy,property-development,2026-08-21T20:13:49.252636+00:00
Shah Estate,property development,http://shahestate.com,051-5400336-39," 74, Sardar Arcade, Spring North Commercial, Bahria Expressway, Phase - VII, Bahria Town, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242728/shah-estate,businesslist_pk,scrapy,property-development,2026-08-21T20:13:50.584672+00:00
Icon Garden,property development,,0515970664,"Kangota Sayedan Japan Road Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/245012/icon-garden,businesslist_pk,scrapy,property-development,2026-08-21T20:13:51.821721+00:00
A&amp;K Construction,property development,,,"Bungalow no:188,Judicial Officers Co-operative Housing Society Limited,Air Port Road Kohsar Hyderabad, Pakistan, Hyderabad, Sindh",https://www.businesslist.pk/company/242496/a-k-construction,businesslist_pk,scrapy,property-development,2026-08-21T20:13:53.844584+00:00
Lahore Fortress,property development,,92-42-32500333,"Lahore Fortress Apartment Homes at Maryam Town Near Bahria Orchard Main Raiwind Road Lahore., Lahore, Punjab",https://www.businesslist.pk/company/247606/lahore-fortress,businesslist_pk,scrapy,property-development,2026-08-21T20:13:55.825036+00:00
Jay Gee Associates,property development,,,"Phase 3 DHA Lahore, Lahore, Punjab",https://www.businesslist.pk/company/244176/jay-gee-associates,businesslist_pk,scrapy,property-development,2026-08-21T20:13:56.622520+00:00
Ittehad Elevators Engineering,property development,,+923012743394,"Lahore Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246571/ittehad-elevators-engineering,businesslist_pk,scrapy,property-development,2026-08-21T20:13:58.411731+00:00
Citydeal Real Estate Marketing,property development,http://www.citydeal.com.pk,,"Office no. 202, Capital Plaza, G-11 Markaz, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/243883/citydeal-real-estate-marketing,businesslist_pk,scrapy,property-development,2026-08-21T20:14:00.499208+00:00
Mega City Gujar Khan,property development,https://www.megacity.com.pk,92080099911,"21 A, Boulevard, Sector F, Business Bay, Islamabad - Rawalpindi., Rawalpindi",https://www.businesslist.pk/company/255018/mega-city-gujar-khan,businesslist_pk,scrapy,property-development,2026-08-21T20:14:02.305945+00:00
Dha City Karachi,property development,,0300-2916773,"Sector 5-B DHA VII Karachi Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/244818/dha-city-karachi,businesslist_pk,scrapy,property-development,2026-08-21T20:14:04.388610+00:00
Emirate City Islamabad,property development,https://www.emiratecity.pk,+92 3331184116,"Suite no. 25, 3rd Floor, Al Anayat Mall, Markaz G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Islamabad",https://www.businesslist.pk/company/255675/emirate-city-islamabad,businesslist_pk,scrapy,property-development,2026-08-21T20:14:05.813244+00:00
AppTechTics,realtors,https://www.apptechtics.com,+92311 758 9048,"Office 18-C, 3rd Floor, Dolmen Estate Building, next to ALCOP House, Block A Bangalore Town, Karachi, Karachi City, Sindh 75350, Karachi",https://www.businesslist.pk/company/255601/apptechtics,businesslist_pk,scrapy,realtors,2026-08-21T20:14:07.511171+00:00
Ansaar Management Company,realtors,http://amcpakistan.org/,+924235855651,"H Block, 31/10a Abu Bakar Rd, Abu Bakar Block Garden Town, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/256850/ansaar-management-company,businesslist_pk,scrapy,realtors,2026-08-21T20:14:08.460960+00:00
Future Estate &amp; Builders,realtors,https://www.facebook.com/dhafuturerealestate,+923001407800,"Oppsite Jamshed Market Main Gt Road Rahwali Cantt, Gujranwala, 52280, Pakistan, Gujranwala",https://www.businesslist.pk/company/258092/future-estatebuilders,businesslist_pk,scrapy,realtors,2026-08-21T20:14:10.418506+00:00
Colabs,realtors,https://colabs.pk/,+92-300-8496079,"50-N Gurumangat Rd, Block N Gulberg 2, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/255228/colabs,businesslist_pk,scrapy,realtors,2026-08-21T20:14:12.161894+00:00
Arazi Ventures,realtors,http://araziventures.com,+92 42 37309755,"277 CCA, Phase 4 (Sector FF), DHA, Sector FF Dha Phase 4, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/255997/arazi-ventures,businesslist_pk,scrapy,realtors,2026-08-21T20:14:14.247905+00:00
Agency21,realtors,https://agency21.com.pk,+92 51 111 021 111,"2nd Floor, Deen Pavilion, 94-East, Blue Area, Islamabad, Islamabad",https://www.businesslist.pk/company/255933/agency21,businesslist_pk,scrapy,realtors,2026-08-21T20:14:15.571258+00:00
Greenz Homes,realtors,http://www.greenzhomes.com,0304-1119200,"6 Z second floor Commercial Phase 3 DHA, Lahore, Punjab",https://www.businesslist.pk/company/249310/greenz-homes,businesslist_pk,scrapy,realtors,2026-08-21T20:14:17.731868+00:00
Bashir Sons Estate &amp; Buliders,realtors,http://www.earthpk.com/agent-detail.php?uId=42,"92-42-35186289-90, +92 -423-5189330","Suite# 25, E2 Market,Wapda Town,, Lahore, Punjab",https://www.businesslist.pk/company/240351/bashir-sons-estatebuliders,businesslist_pk,scrapy,realtors,2026-08-21T20:14:19.376779+00:00
Izhar Monnoo Developers,realtors,https://izharmonnoo.com,+92 08 001 1463,"Defence Rd, Dream Gardens Dream Gardens Housing Society, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/256428/izhar-monnoo-developers,businesslist_pk,scrapy,realtors,2026-08-21T20:14:21.325953+00:00
Evantagesoft,realtors,http://www.evantagesoft.com,"(92 21) 34520667, 0092 213 455590-91","601, Anum Blessing, Block 7/8, K.C.H.S.U., Shahrah-e-Faisal Karachi, Karachi",https://www.businesslist.pk/company/158423/evantagesoft,businesslist_pk,scrapy,realtors,2026-08-21T20:14:23.548441+00:00
Emark Realty,realtors,https://emarkrealty.com,923006812612,"Office # 9, Al-Madina Commercial Centre, Airport Road, near Meezan Bank, Bahawalpur Cantt, Bahawalpur, Punjab 63100, Pakistan, Bahawalpur",https://www.businesslist.pk/company/254893/emark-realty,businesslist_pk,scrapy,realtors,2026-08-21T20:14:24.557087+00:00
ASCO Properties (Private) Limited,realtors,http://www.ascoproperties.com,+92512120202,"8-B, Gulistan Khan House, Block F, Near Tehzeeb Bakers, AK Fazal-ul-Haq Road, Blue Area Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252871/asco-properties-private-limited,businesslist_pk,scrapy,realtors,2026-08-21T20:14:26.643341+00:00
Omega Residencia- Jaga Marketing,realtors,https://goo.gl/maps/mux2sq78grhx5bqk6,"0314 4647814, 03092255111","Omega Residencia Lahore-Jaranwala Road near Motorway Faizpur Interchange, Lahore, Punjab",https://www.businesslist.pk/company/250088/omega-residencia-jaga-marketing,businesslist_pk,scrapy,realtors,2026-08-21T20:14:28.349485+00:00
ModulusTech,realtors,https://www.modulus-tech.com/,0335 2261864,"C-32, Mehran Town Sector 6 F Korangi Industrial Area, Karachi, Karachi City, Sindh, Karachi",https://www.businesslist.pk/company/256009/modulustech,businesslist_pk,scrapy,realtors,2026-08-21T20:14:29.273489+00:00
AdSpace,realtors,http://www.adspace.pk,+923244552667,"Level 9, ARFA Tower, Lahore – Kasur Rd, Nishtar Town, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/256015/adspace,businesslist_pk,scrapy,realtors,2026-08-21T20:14:31.259333+00:00
Doorstep Services,construction services,http://www.dsspak.pk,03234774396,"3/2A Main Gulburg Ayesha Siddiqa Road, Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/248946/doorstep-services,businesslist_pk,scrapy,construction-services,2026-08-21T20:14:32.955219+00:00
GEMCON Engineering Pvt. Ltd,construction services,http://www.gemconengineering.com,+92-51-5750474,"Office#56, Ismail Jee Market, Jinnah Road Rawalpindi, Rawalpindi, Islamabad Capital Territory",https://www.businesslist.pk/company/251415/gemcon-engineering-pvt-ltd,businesslist_pk,scrapy,construction-services,2026-08-21T20:14:35.066191+00:00
