name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Ahmed Ali Dewan &amp; Co.,legal services,https://aadewan.com.pk,"922135620898, +92515912996","Suite # 9, Fareed Chamber, Abdullah Haroon Road, Saddar, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/251166/ahmed-ali-dewanco,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:15.510181+00:00
Iqbal and Iqbal Law Associates,legal services,http://iqballawassociates.com/,+92-213-4329991,"Suit - 204, 2nd Floor, Khayam Chamber, Above Blue Ribbon Bakery, PECHS Block - 2, Nursery, Main Shahra-e-Faisal, Karachi, Sindh",https://www.businesslist.pk/company/248810/iqbal-and-iqbal-law-associates,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:17.662588+00:00
Lexway Law Firm,lawyers,http://lexway.pk,+923127776666,"141/1, Lane 10, Block B, Sindhi Muslim Cooperative Housing Society Off Shahrah-e-Faisal Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/242048/lexway-law-firm,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:20.006764+00:00
City Lawyers Online law Associates,lawyers,https://citylawyersonline.blogspot.com/,"+923400834767, +923152345162","1st Floor ,Mithani Chamber near City Court Karachi, Karachi",https://www.businesslist.pk/company/258342/city-lawyers-online-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:22.166721+00:00
Court Marriage Online Nikah,lawyers,https://sites.google.com/site/courtmarriagelahore/,+923228880453,"80 Model Town Courts Lahore, Lahore, Punjab",https://www.businesslist.pk/company/242114/court-marriage-online-nikah,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:23.967750+00:00
DLB Consulting LLC,lawyers,https://dlb.az,+994994909080,"8th November Avenue 15, Abbottabad, Islamabad Capital Territory",https://www.businesslist.pk/company/258988/dlb-consulting-llc,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:25.943218+00:00
A. Nawaz Osmani Law Associates.,lawyers,http://www.osmanilaw.com,+92 21 2762286,"Suite # 17, 7th Floor, Office Towers,  Rimpa Plaza, M.A. Jinnah Road,, Karachi, Sindh",https://www.businesslist.pk/company/245138/a-nawaz-osmani-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:28.034157+00:00
Voice of Justice,lawyers,http://voiceofjustice.pk,+923334742460,"Office No. 4 &amp; 5, First Floor, Balaj Tower, 45-A Mozzang Near PSO Pump, Lahore, Lahore",https://www.businesslist.pk/company/258669/voice-of-justice,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:29.498409+00:00
Frasat &amp; Partners The Law Firm,lawyers,http://www.fplawfirminlahore.business.site,+923214321202,"Suit # 107, 2nd Floor, Atif Basharat Heights, 13- Fane road, Lahore, Punjab",https://www.businesslist.pk/company/243933/frasatpartners-the-law-firm,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:30.990432+00:00
Muazzam Law Firm,lawyers,http://www.muazzamlawfirm.com,091-2593172,"6-A, Nasir Mansion, 2-Railway Road, Peshawar Cantt, Peshawar, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/244668/muazzam-law-firm,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:33.066648+00:00
Al-adal Associates,lawyers,http://www.aladalassociates.com,03462485197,"2/C, Khayaban-e-Rahat Opp. (SKBZ), Phase VI, DHA, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/245305/al-adal-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:34.667347+00:00
Iqbal International Law Services,lawyers,http://www.iqballawservices.com,+92-21-32766968,"431, 4th Floor, Odeon Centre, Regal Chowk, Saddar,, Karachi, Sindh",https://www.businesslist.pk/company/234904/iqbal-international-law-services,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:36.538191+00:00
UK Visa Consultants,lawyers,http://ukvisaconsultants.com/,+923094471858,"431/F2, Jeff Heights, Main Boulevard Gulberg III, Lahore, Punjab",https://www.businesslist.pk/company/245651/uk-visa-consultants,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:38.846637+00:00
Mannan Law Associates,lawyers,http://www.mannanlawassociates.com,+923000600340,"407 Ameer Bhatti tower District Courts Sialkot, Sialkot, Sindh",https://www.businesslist.pk/company/258396/mannan-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:39.842285+00:00
Chairman Law Associates,lawyers,,,"•	30.04415 •	72.34406,",https://www.businesslist.pk/company/258940/chairman-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:41.258992+00:00
Abdullah Qazi and Associates,lawyers,http://abdullah-qazi-and-associates.business.site,03155033071,"Office no 1, 2nd Floor, Block 4A, F 8 Markaz Islamabad, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246043/abdullah-qazi-and-associates,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:43.334597+00:00
M.A Bhatti Law,lawyers,https://mabhattilaw.com/,+923003352274,"7th floor, Executive Towers Dolmen Mall,Clifton,Karachi, Karachi",https://www.businesslist.pk/company/258786/ma-bhatti-law,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:44.891727+00:00
Qanuni Amdad,lawyers,https://legalhelp1.blogspot.com/2015/02/court-marriage-karne-ka-tareeka.html,00-92-324-4010279,"301 Turner Road Lahore high Court, Faisalabad, Punjab",https://www.businesslist.pk/company/250487/qanuni-amdad,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:46.612433+00:00
Nabi Buksh Law Concern Faisalabad,lawyers,http://www.nblc.tk,+923004218121,"148 Sufi Barkat Building District Courts Faisalabad, Faisalabad, Punjab",https://www.businesslist.pk/company/251272/nabi-buksh-law-concern-faisalabad,businesslist_pk,scrapy,lawyers,2026-08-29T03:00:48.277699+00:00
Otsuka Pakistan Ltd.,massage therapists,http://www.otsuka.pk,"92853-303218 / 303518, +92 2134528651"," H.I.T.E., Balochistan, Karachi, Balochistan",https://www.businesslist.pk/company/115761/otsuka-pakistan-ltd,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:50.193242+00:00
Massagelahore.fantasy,massage therapists,,+13606027050,"Dha, Lahore, Punjab",https://www.businesslist.pk/company/252715/massagelahorefantasy,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:51.635648+00:00
Daehan LED Lighs,massage therapists,http://www.daehanlights.com,+92 55 4805253,"Jagna stop Sialkot road , Gujranwala, Punjab",https://www.businesslist.pk/company/246513/daehan-led-lighs,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:53.221609+00:00
Xiamen Jade Massage Stone,massage therapists,,0086 0592 8894202,"Huli Road , Karachi, Azad Jammu Kashmir",https://www.businesslist.pk/company/181330/xiamen-jade-massage-stone,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:55.529208+00:00
Karaki Massage Center,massage therapists,https://www.karachimassagecenter.net,"+92 3042262244, +92 3332261246","DHA PHASE 2, Karachi, Sindh",https://www.businesslist.pk/company/252374/karaki-massage-center-karachi,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:56.775787+00:00
AR Massage,massage therapists,,03446122218,"DHA Phase 5, Karachi, Sindh",https://www.businesslist.pk/company/254419/ar-massage,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:58.913356+00:00
Barrett Hodgson Pakistan (Pvt) Ltd.,massage therapists,http://www.barrethodgson.com,"9221-2568810 / 2568820 / 2570646 / 2570645, +92 21 32570651"," S.I.T.E., Sindh, Karachi, Sindh",https://www.businesslist.pk/company/114510/barrett-hodgson-pakistan-pvt-ltd,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:00:59.817759+00:00
Massage Services for Ladies in DHA Lahore,massage therapists,http://massageindha.weebly.com/,03008853777,"DHA, Johar Town, Bahria Town, Lahore, Punjab",https://www.businesslist.pk/company/246086/massage-services-for-ladies-in-dha-lahore,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:01.937923+00:00
Sana Gull Massage Salon Male Female Karachi,massage therapists,,03022404115,"Zamzma Clifton DHA Karachi, Karachi, Sindh",https://www.businesslist.pk/company/249982/sana-gull-massage-salon-male-female-karachi,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:03.836577+00:00
Sanio Spa,massage therapists,https://saniosclub.com,+92 348 1985595,"F-7 Markaz, Jinnah Super Market, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/251903/sanio-spa,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:06.126888+00:00
Mahnoor International,massage therapists,,00923333201808,"L-S/10 sector 11/C-1 North Karachi.Karachi, Karachi, Sindh",https://www.businesslist.pk/company/248629/mahnoor-international,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:08.133115+00:00
Articulation Essentials,massage therapists,,+922134554485,"Sindh, Karachi",https://www.businesslist.pk/company/256175/articulation-essentials,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:10.061713+00:00
Queen Spa,massage therapists,https://queenmassagecenter.com,+92 304 1374000,"Shahrah-e-Quaid-e-Azam, near GPO Chowk Mall Road, Sunehri Mandi, Lahore, Punjab",https://www.businesslist.pk/company/253519/queen-spa,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:12.374884+00:00
Massage for Ladies,massage therapists,,03328386828,"Bahria Town, Eiffel Square, Lahore",https://www.businesslist.pk/company/254928/massage-for-ladies,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:14.393770+00:00
Dr. Ziauddin Hospital (clifton Campus),massage therapists,,"(92 21) 35862937, 35862939, +92 21 111 942 942","Block-6,Cllifton, Karachi",https://www.businesslist.pk/company/189560/dr-ziauddin-hospital-clifton-campus,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:16.471782+00:00
Glow Spa,massage therapists,https://www.glowspa.pk,03305867178,"Flat No. 01, 2nd Floor, Plaza No. 81, opposite Manjoo Restaurant, Civic Center, Bahira Town Phase 4, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252724/glow-spa,businesslist_pk,scrapy,massage-therapists,2026-08-29T03:01:18.224846+00:00
Mind Scrapper,photography,https://www.mindscrapper.com/,+92 324 4370749,"483-A, Block D 1 Phase 1 Johar Town, Lahore, Punjab 54770, Lahore",https://www.businesslist.pk/company/255628/mind-scrapper,businesslist_pk,scrapy,photography,2026-08-29T03:01:55.670931+00:00
RB Studio Film and Photography,photography,,0321 8491644,"M1-50 Eden Tower Main Boulevard Gulberg,Lahore, Pakistanq, Lahore, Punjab",https://www.businesslist.pk/company/250719/rb-studio-film-and-photography,businesslist_pk,scrapy,photography,2026-08-29T03:01:57.335938+00:00
Sanam Boutique,weddings,http://www.sanamboutique.com,"02134557683, 02135307155","AT MAIN TARIQ ROAD NEAR DOLMEN MALL, ADJECNT TO SINDHLAB &amp; AGHAKHAN LAB KARACHI PAKISTAN, Karachi, Sindh",https://www.businesslist.pk/company/242764/sanam-boutique,businesslist_pk,scrapy,weddings,2026-08-29T03:01:59.550632+00:00
Zongo.io,event services,https://zongo.io/,03133359533,"49-C commercial area Cavalry ground Lahore, Lahore, Punjab",https://www.businesslist.pk/company/248282/zongoio,businesslist_pk,scrapy,event-services,2026-08-29T03:02:01.624140+00:00
Vagus Cosmetics,beauty professionals,https://www.drranairfan.com,051 2287661,"Vagus Hair Transplant, House: 27, main Kaghan Road , F-8/3, Islamabad, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/247933/vagus-cosmetics,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:03.268612+00:00
Umm Qadar Beauty Salon,beauty professionals,https://ummqadar.com,03086951117,"Main Branch Rehman Block Hota Road  Pakpattan, Pakpattan, Punjab",https://www.businesslist.pk/company/253840/umm-qadar-beauty-salon,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:05.562415+00:00
Transpak Industries,beauty professionals,http://www.transpak1.com,3557937,"138/c fatima jinnah road small industries estate , Sialkot, Punjab",https://www.businesslist.pk/company/246840/transpak-industries,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:06.951695+00:00
My Skin Clinic,beauty professionals,http://myskinclinic.pk/,+92 51 844 8344,"House 120, Street 9, F-11/1, Islamabad Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248759/my-skin-clinic,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:07.918136+00:00
Vazii Beauty Salon,beauty professionals,http://www.salon.vaziigroups.com,+923230288776,"Mahmood Rd, Rasool Park, Lahore, Punjab 54000, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/252726/vazii-beauty-salon,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:10.113324+00:00
Pakistan Sujok Therapy Association (regd.),beauty professionals,http://sujok.pk/,03343683683,"Gulshan e Iqbal / Clifton / Tower, Karachi, Sindh",https://www.businesslist.pk/company/246528/pakistan-sujok-therapy-association-regd,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:11.876173+00:00
Obsession,beauty professionals,https://obsessionoutlet.com/,92322-9276000,"Manzoor Colony Main Furniture Market, Karachi Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/250554/obsession,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:13.250611+00:00
Living Space,beauty professionals,http://www.facebook.com/livingspac,03340498711,"Main GT Road Gujrat, Gujrat, Punjab",https://www.businesslist.pk/company/247561/living-space,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:14.665780+00:00
Bajaj Skin &amp; Antiaging Clinic,beauty professionals,http://www.bajajskincare.pk.net.co,+923002076504,"CMH Road Saddar, Hyderabad, Sindh",https://www.businesslist.pk/company/243981/bajaj-skinantiaging-clinic,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:16.696206+00:00
5 Star Grooming Product - Dog Product Manufacturer,beauty professionals,http://5sgroomingproducts.com/,03096232412,"ugoki road 51310, Sialkot, Punjab",https://www.businesslist.pk/company/251572/5-star-grooming-product-dog-product-manufacturer,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:18.079189+00:00
Dilara&#039;s Salon,beauty professionals,https://dilarasalon.com,0518772564,"2nd Floor, ASK Mall, F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory 40000, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253625/dilaras-salon,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:20.114711+00:00
Alluraz,beauty professionals,http://www.alluraz.com/,03211946029,"main double road pwd, islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/250903/alluraz,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:22.013406+00:00
Rafique Enterprises,beauty professionals,http://www.rafique.com.pk,+92524570602,"27/240 Haji Imam Din Street, , Sialkot, Punjab",https://www.businesslist.pk/company/246922/rafique-enterprises,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:24.160011+00:00
Skinfinity.pk,beauty professionals,http://skinfinity.pk,(021) 35305446,"ST-4/B, Block-6, Scheme 5, Clifton, Karachi, Sindh",https://www.businesslist.pk/company/248167/skinfinitypk,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:26.112764+00:00
Orgocare,beauty professionals,https://orgocare.com/,051-8350295,"Office#25,3rd Floor,Al Anayat Mall,G-11 Markaz Islamabad., Islamabad, Punjab",https://www.businesslist.pk/company/248707/orgocare,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:27.764010+00:00
Somi&#039;s Glamour Beauty Salon &amp; Training Center,beauty professionals,https://somiglamourbeautysalon.com,+922135882313,"Mezzanine Floor, Mehmoodabad 2, near Bank Islamic, Karachi, Sindh",https://www.businesslist.pk/company/254775/somis-glamour-beauty-salon,businesslist_pk,scrapy,beauty-professionals,2026-08-29T03:02:29.848399+00:00
Bookirea,event services,https://bookirea.com/,0518466686,"Abu Dhabi Towers 410-A, F/11 Markez, Islamabad, Punjab",https://www.businesslist.pk/company/249632/bookirea,businesslist_pk,scrapy,event-services,2026-08-29T03:02:32.027963+00:00
Bilqees Sarwar Hospital,event services,https://www.facebook.com/bilqeessarwarhospital,+92 42 34500005,"Service Road 27 km Main Ferozpur Road, Lahore, Punjab",https://www.businesslist.pk/company/246712/bilqees-sarwar-hospital,businesslist_pk,scrapy,event-services,2026-08-29T03:02:33.770936+00:00
Fanatix Corporate Solutions (Pvt.) Ltd.,event services,http://www.fanatixcs.com,"+92 51 8485216, +92 51 8485217","Suite # 11, 3rd Floor, Select Center, F-11 Markaz, Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/243701/fanatix-corporate-solutions-pvt-ltd,businesslist_pk,scrapy,event-services,2026-08-29T03:02:35.042411+00:00
Yakjan Security Services,event services,http://www.yakjan.com,04235919704,"2nd Floor, Green Complex, Ferozepur Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/251740/yakjan-security-services,businesslist_pk,scrapy,event-services,2026-08-29T03:02:37.231868+00:00
Time and Xcess,event services,https://www.facebook.com/timeandxcess.official/,+923218471945,"Suite # 7-8, Second Floor, 12 Slik Street, Old Muslim Town Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/249995/time-and-xcess,businesslist_pk,scrapy,event-services,2026-08-29T03:02:39.178219+00:00
Vision Events,event services,http://www.visionevents.pk,051 2344786,"unit 116, Eagle plaza, blue area , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249614/vision-events,businesslist_pk,scrapy,event-services,2026-08-29T03:02:40.384577+00:00
Asaaf Hospital,event services,http://asaafhospital.com/,+92-42-35201201-3,"244-E-I, Block E1 Block E 1 Phase 1 Johar Town, Lahore, Punjab, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/249507/asaaf-hospital,businesslist_pk,scrapy,event-services,2026-08-29T03:02:42.465888+00:00
