company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
نكست ديجيتال NextDigital شركة برمجة تطبيقات ومواقع إلكترونية وانظمة الشركات,Software company,https://nextdigital.sa/,info@nextdigital.sa,info@nextdigital.sa,+966 55 823 0663,"Al-Madinah Al-Munawarah Rd, As Salamah, Jeddah 23437, Saudi Arabia",,,https://instagram.com/nextdigital.sa,5.0,26,,,,software development companies in Jeddah,https://www.google.com/maps/place/%D9%86%D9%83%D8%B3%D8%AA+%D8%AF%D9%8A%D8%AC%D9%8A%D8%AA%D8%A7%D9%84+NextDigital+%D8%B4%D8%B1%D9%83%D8%A9+%D8%A8%D8%B1%D9%85%D8%AC%D8%A9+%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A7%D8%AA+%D9%88%D9%85%D9%88%D8%A7%D9%82%D8%B9+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9+%D9%88%D8%A7%D9%86%D8%B8%D9%85%D8%A9+%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x15c3d17d2573f433:0x58568aa1e80dda2d!8m2!3d21.594649!4d39.16048!16s%2Fg%2F11ymywzk7t!19sChIJM_RzJX3RwxURLdoN6KGKVlg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:19:44.954Z
انفوسوفت Infosoft,Software company,http://linktr.ee/infosoftcs,tsuncca19@gmail.com,tsuncca19@gmail.com,+966 12 650 2750,"حي، 8383 Hael, Al-Baghdadiyah Al-Gharbiyah, Jeddah 22234, Saudi Arabia",,,https://www.instagram.com/linktr.ee/,4.3,145,,,,software development companies in Jeddah,https://www.google.com/maps/place/%D8%A7%D9%86%D9%81%D9%88%D8%B3%D9%88%D9%81%D8%AA+Infosoft%E2%80%AD/data=!4m7!3m6!1s0x15c3cfa2539e8813:0x695620216f6ecf46!8m2!3d21.508048!4d39.177403!16s%2Fg%2F11c0vnxvdj!19sChIJE4ieU6LPwxURRs9ubyEgVmk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:19:44.954Z
Al Mutlaq United Company,Software company,http://www.almutlaqunited.com/,info@almutlaqunited.com,info@almutlaqunited.com,+966 13 857 9206,"King Fahd Road, Al Rakah Ash Shamaliyah, Dammam 31421, Saudi Arabia",https://www.linkedin.com/company/5551612/,https://www.facebook.com/almutlaqunited/,https://www.instagram.com/almutlaqunited/,4.4,37,,,,tech companies in Dammam,https://www.google.com/maps/place/Al+Mutlaq+United+Company/data=!4m7!3m6!1s0x3e49e5889578865b:0x877166321fef9917!8m2!3d26.370132!4d50.179416!16s%2Fg%2F11cmrt3v_0!19sChIJW4Z4lYjlST4RF5nvHzJmcYc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:20:59.787Z
First Source Technology,Software company,http://www.fsqatar.com/,info@fsqatar.com,info@fsqatar.com,+974 6626 6581,"service St،, Doha, Qatar",,https://www.facebook.com/FirstSourceTechnologySolutionsQatar,https://www.instagram.com/fsqatar/,4.9,46,,,,software companies in Doha,https://www.google.com/maps/place/First+Source+Technology/data=!4m7!3m6!1s0x3e45da745849e399:0x3d91f53b9c542367!8m2!3d25.2419674!4d51.4549162!16s%2Fg%2F11h84_fcym!19sChIJmeNJWHTaRT4RZyNUnDv1kT0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:21:38.947Z
Artisans Website Design Company in Qatar,Website designer,https://www.artisans.qa/,hello@artisans.qa,hello@artisans.qa,+974 3145 3222,"Marina twin tower B, 25th Floor, Street 319, Lusail, Qatar",https://www.linkedin.com/company/artisansqa/about/,https://www.facebook.com/artisansqa,https://www.instagram.com/artisans.digital/,4.4,28,,,,web development agencies in Doha,https://www.google.com/maps/place/Artisans+Website+Design+Company+in+Qatar/data=!4m7!3m6!1s0x3e45c31243282aa9:0x4cce36b3869d2355!8m2!3d25.3865656!4d51.5234778!16s%2Fg%2F11vjjj8452!19sChIJqSooQxLDRT4RVSOdhrM2zkw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:22:56.591Z
New Waves App Development,Software company,https://www.new-waves.net/,info@new-waves.net,info@new-waves.net,+974 5557 4988,"Al Nasr Tower A, Al Corniche, Doha, Qatar",https://www.linkedin.com/company/newwavesqa,https://www.facebook.com/NewWavesQA/,https://www.instagram.com/NewWavesQA/,4.4,25,,,,web development agencies in Doha,https://www.google.com/maps/place/New+Waves+App+Development/data=!4m7!3m6!1s0x3e45c4c004f94cbd:0x1be8e32b779d5d27!8m2!3d25.3128521!4d51.5190734!16s%2Fg%2F11cs5wnw_j!19sChIJvUz5BMDERT4RJ12ddyvj6Bs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:22:56.591Z
Creative Web Design Qatar,Website designer,https://www.webdesign.qa/,info@webdesign.qa,info@webdesign.qa,+974 3109 6699,"Doha Tower, 6th Floor, Office 604 A Ring Road, Al Asmakh St, Doha, Qatar",,https://www.facebook.com/creativewebqatar/,https://www.instagram.com/creativewebqatar/,5.0,42,,,,web development agencies in Doha,https://www.google.com/maps/place/Creative+Web+Design+Qatar/data=!4m7!3m6!1s0x3e45c5265980b6dd:0x7494b2fd9af3ef1!8m2!3d25.2864659!4d51.5312007!16s%2Fg%2F11fj7bb765!19sChIJ3baAWSbFRT4R8T6v2S9LSQc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:22:56.591Z
Urbansoft Technologies Middle East Co W.L.L.,Software company,https://urbansoft.co/,contact@urbansoft.co,contact@urbansoft.co,+973 7778 7226,"Block No 428، Office 34, 3rd floor, Building No 2317، Road No 2830, Seef, Bahrain",https://www.linkedin.com/company/urbansoftt,https://www.facebook.com/urbansoft,https://www.instagram.com/urbansoft.co/,4.4,30,,,,software companies in Manama,https://www.google.com/maps/place/Urbansoft+Technologies+Middle+East+Co+W.L.L./data=!4m7!3m6!1s0x3e49a5d3c80f802d:0x95e54c8755b2644!8m2!3d26.2369798!4d50.5388507!16s%2Fg%2F11f669w8b9!19sChIJLYAPyNOlST4RRCZbdchUXgk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:24:54.281Z
IT-Fusion Software House,Software company,http://www.it-fusion.org/,support@it-fusion.org,support@it-fusion.org,+20 2 25175924,"Villa 30, Street 270، branched from Palestine St، New, Maadi, Cairo Governorate 11411, Egypt",https://www.linkedin.com/company/it-fusion-software-house/,https://www.facebook.com/people/IT-Fusion-Software-House/100057437289903/,,4.4,44,,,,software companies in Cairo,https://www.google.com/maps/place/IT-Fusion+Software+House/data=!4m7!3m6!1s0x145847a793a52869:0xabae178fec82eeb5!8m2!3d29.978223!4d31.2793463!16s%2Fg%2F1tf91_9b!19sChIJaSilk6dHWBQRte6C7I8Xrqs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:29:16.018Z
EDM - Beirut,Software company,https://edm-tech.com/,info@edm-tech.com,info@edm-tech.com,+961 81 691 704,"Unesco, Saeb Salam Av., Saiidi Bldg., 1st & 2nd floors, Beirut, Lebanon",https://www.linkedin.com/company/engineering-design-&-manufacturing/,https://www.facebook.com/EDMsoftwareCompany/,https://www.instagram.com/edm_software/,4.2,32,,,,software companies in Beirut,https://www.google.com/maps/place/EDM+-+Beirut/data=!4m7!3m6!1s0x151f173a7d5800f5:0xc38541e35a87988d!8m2!3d33.8810802!4d35.4883641!16s%2Fg%2F1hdzmftly!19sChIJ9QBYfToXHxURjZiHWuNBhcM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:33:45.258Z
North Infotech,Software company,https://www.northinfotech.com/,info@northinfotech.com,info@northinfotech.com,+65 8766 2001,"7 Temasek Blvd, #12-07 SUNTEC TOWER ONE, Singapore 038987",,https://www.facebook.com/profile.php,https://www.instagram.com/northinfotch2012/,4.9,32,,,,software companies in Singapore,https://www.google.com/maps/place/North+Infotech/data=!4m7!3m6!1s0x31da19d5ffeffc83:0x9c753a9b39339d97!8m2!3d1.2954301!4d103.8584671!16s%2Fg%2F11c0v90lnv!19sChIJg_zv_9UZ2jERl50zOZs6dZw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:45:51.814Z
HCLTech,Software company,https://www.hcltech.com/geo-presence/malaysia,hclfederal@immixgroup.com,hclfederal@immixgroup.com,+60 3-8655 8181,"Enterprise 4 Technology Park Malaysia, Bukit Jalil, 57000 Kuala Lumpur, Malaysia",https://www.linkedin.com/company/hcl-technologies,https://www.facebook.com/HCLTechOfficial,http://instagram.com/hcltech,4.1,37,,,,IT companies in Kuala Lumpur,https://www.google.com/maps/place/HCLTech/data=!4m7!3m6!1s0x31cc37d6b5277b89:0xa2fdfdc3f1ad0c39!8m2!3d3.0464058!4d101.687282!16s%2Fg%2F1tjl3dbf!19sChIJiXsntdY3zDEROQyt8cP9_aI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:49:01.156Z
AgileTech Vietnam - Top Software Outsourcing Company in Vietnam,Software company,http://agiletech.vn/,hello@agiletech.vn,hello@agiletech.vn,+84 938 992 396,"Vietnam, No 82 Ng. 116 P. Nhân Hòa, Thanh Xuân, Hà Nội 11400, Vietnam",,https://www.facebook.com/agiletechvn,,4.7,21,,,,software development companies in Hanoi,https://www.google.com/maps/place/AgileTech+Vietnam+-+Top+Software+Outsourcing+Company+in+Vietnam/data=!4m7!3m6!1s0x313454eb71619947:0x8cf3297767bfaa64!8m2!3d21.0047932!4d105.8068394!16s%2Fg%2F11c6vt8gws!19sChIJR5lhcetUNDERZKq_Z3cp84w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:52:47.852Z
DTS Software Vietnam,Software company,http://dtsvn.com/,contact@dtsvn.com,contact@dtsvn.com,+84 24 3762 0150,"266 Đội Cấn, Ngọc Hà, Hà Nội 100000, Vietnam",https://www.linkedin.com/company/dts-software-viet-nam/,https://www.facebook.com/dtsvn2014,,4.0,27,,,,software development companies in Hanoi,https://www.google.com/maps/place/DTS+Software+Vietnam/data=!4m7!3m6!1s0x3135ab12ed5d0f2f:0xec21741891f0aa77!8m2!3d21.0362631!4d105.8158866!16s%2Fg%2F11btm0hrpp!19sChIJLw9d7RKrNTERd6rwkRh0Iew?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:52:47.852Z
Asian Tigers Group Thailand,Mover,https://www.asiantigersgroup.com/thailand/?utm_source=Google&utm_medium=cpc&utm_campaign=Services&utm_id=Website+click,,,+66 2 687 7888,"Sirinrat Building อาคารสิรินรัตน์, 21/F, Khlong Toei, Bangkok 10110, Thailand",https://www.linkedin.com/company/13213974/admin/,https://www.facebook.com/asiantigersgroup/,https://www.instagram.com/asiantigersgroup/,4.9,405,,,,IT companies in Bangkok,https://www.google.com/maps/place/Asian+Tigers+Group+Thailand/data=!4m7!3m6!1s0x30e29f09695c80fb:0x82d317b8c6ce1769!8m2!3d13.7168215!4d100.5706866!16s%2Fg%2F1yh7_rf3q!19sChIJ-4BcaQmf4jARaRfOxrgX04I?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,66,B,2026-08-01T20:55:24.978Z
"Diimtech - Web and Mobile App Development Company in Lagos, Nigeria",Software company,https://www.diimdevs.com/,support@diimtech.com,support@diimtech.com,+234 902 409 3493,"12A Yinka Bello St, Lekki Phase 1, Lagos 106104, Lagos, Nigeria",,https://facebook.com/diimtech,,4.8,25,,,,software companies in Lagos,"https://www.google.com/maps/place/Diimtech+-+Web+and+Mobile+App+Development+Company+in+Lagos,+Nigeria/data=!4m7!3m6!1s0x103b92412828b52b:0x50818da376022bf1!8m2!3d6.4446593!4d3.4602915!16s%2Fg%2F11g8vcjf6w!19sChIJK7UoKEGSOxAR8SsCdqONgVA?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,66,B,2026-08-01T20:58:34.747Z
Mira Technologies Limited,Software company,http://www.miratechnologiesng.com/,info@miratechnologiesng.com,info@miratechnologiesng.com,+234 814 636 2452,"17 Obafemi Awolowo Wy, Ikeja, Lagos 101233, Lagos, Nigeria",https://www.linkedin.com/company/miratechnologiesng,https://facebook.com/miratechng,https://www.instagram.com/miratechsoftware/,4.1,29,,,,software companies in Lagos,https://www.google.com/maps/place/Mira+Technologies+Limited/data=!4m7!3m6!1s0x103b918a0e525109:0x4214acdc385a1866!8m2!3d6.5961937!4d3.3379011!16s%2Fg%2F1q629jwss!19sChIJCVFSDoqROxARZhhaONysFEI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T20:58:34.747Z
Symatech Labs,Software company,https://www.symatechlabs.com/,info@symatechlabs.com,info@symatechlabs.com,+254 713 946234,"Mai Mahiu Rd, Nairobi, Kenya",,https://facebook.com/symatechlabs,https://instagram.com/symatechlabs,5.0,20,,,,tech startups in Nairobi,https://www.google.com/maps/place/Symatech+Labs/data=!4m7!3m6!1s0x182f1194d56cfd89:0x6e8e2a4dcd2b104b!8m2!3d-1.3131818!4d36.8171628!16s%2Fg%2F11c5btjs2g!19sChIJif1s1ZQRLxgRSxArzU0qjm4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:00:33.282Z
Span Digital,Software company,http://www.spandigital.com/,information@spandigital.com,information@spandigital.com,+27 64 850 3428,"Suite 101, North Wing, Granger Bay Blvd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",https://www.linkedin.com/company/span-digital-innovation/posts/,,,4.5,10,,,,software companies in Cape Town,https://www.google.com/maps/place/Span+Digital/data=!4m7!3m6!1s0x1dcc5d9854044ed9:0xa1ab7e5cea006ba0!8m2!3d-33.9034256!4d18.4170366!16s%2Fg%2F11f0k_47n7!19sChIJ2U4EVJhdzB0RoGsA6lx-q6E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:01:10.253Z
Synthesis Software Technologies (Pty) Ltd,Software company,https://www.synthesis.co.za/,github@synthesis.co.za,github@synthesis.co.za,+27 87 654 3300,"1st Floor, Melrose Arch, 34 Melrose Blvd, Birnam, Johannesburg, 2196, South Africa",https://www.linkedin.com/company/synthesis-software-technologies-pty-ltd/,https://www.facebook.com/synthesis.software,https://www.instagram.com/synthesis_software_technology/,4.4,43,,,,IT companies in Johannesburg,https://www.google.com/maps/place/Synthesis+Software+Technologies+%28Pty%29+Ltd/data=!4m7!3m6!1s0x1e950d1c884b14e1:0xf7252944865489c0!8m2!3d-26.133127!4d28.0683055!16s%2Fg%2F1thknshh!19sChIJ4RRLiBwNlR4RwIlUhkQpJfc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:01:47.341Z
Retro Rabbit,Software company,http://www.retrorabbit.co.za/,info@retrorabbit.co.za,info@retrorabbit.co.za,+27 12 348 7577,"1st Floor, 19 Melle St, Braamfontein, Johannesburg, 2017, South Africa",https://www.linkedin.com/company/retro-rabbit/,,https://www.instagram.com/teamretrorabbit/,4.4,25,,,,IT companies in Johannesburg,https://www.google.com/maps/place/Retro+Rabbit/data=!4m7!3m6!1s0x1e950c1be0d55187:0x180fa8e3645d3983!8m2!3d-26.1938438!4d28.0357855!16s%2Fg%2F11gbk4p12t!19sChIJh1HV4BsMlR4RgzldZOOoDxg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:01:47.341Z
TrainLoop,Software company,https://trainloop.ai/,founders@trainloop.ai,founders@trainloop.ai,,"1527 Stockton St Fl 2, San Francisco, CA 94133",https://www.linkedin.com/company/trainloopai/,,,5.0,5,,,,AI startups in San Francisco,https://www.google.com/maps/place/TrainLoop/data=!4m7!3m6!1s0x808581b166c03dbf:0x867c763c1ef6eeda!8m2!3d37.800089!4d-122.409336!16s%2Fg%2F11yjtnyxp2!19sChIJvz3AZrGBhYAR2u72Hjx2fIY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:05:03.800Z
IN NYC IT,Computer support and services,http://innycit.com/,support@innycit.com,support@innycit.com,(212) 390-0190,"11 Broadway Ste 466, New York, NY 10004",,https://www.facebook.com/INNYCIT,,5.0,21,,,,software development companies in New York,https://www.google.com/maps/place/IN+NYC+IT/data=!4m7!3m6!1s0x89c25b80c8d1be63:0x6f4ba49b78c833f6!8m2!3d40.7053059!4d-74.0140199!16s%2Fg%2F11g07br2mj!19sChIJY77RyIBbwokR9jPIeJukS28?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:06:24.169Z
"App Makers LA | App, Web, AI & Software Development",Software company,http://appmakersla.com/,,,(213) 376-5724,"1250 S Los Angeles St, Los Angeles, CA 90015",https://www.linkedin.com/company/app-makers-usa,https://www.facebook.com/appmakersla,https://www.instagram.com/appmakers.usa/,4.9,77,11 to 50,$51 - $100,$10001 - $25000,software companies in Los Angeles,"https://www.google.com/maps/place/App+Makers+LA+%7C+App,+Web,+AI+%26+Software+Development/data=!4m7!3m6!1s0x80c2c7ce7e59a4eb:0xe214a000281c5287!8m2!3d34.0359293!4d-118.2588002!16s%2Fg%2F11byl6s0ph!19sChIJ66RZfs7HwoARh1IcKACgFOI?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,66,B,2026-08-01T21:10:25.561Z
Softwire,Software company,http://www.softwire.com/,info@softwire.com,info@softwire.com,+44 20 7485 7500,"315, Highgate Studios, 53-79 Highgate Rd, London NW5 1TL, United Kingdom",,,,4.5,43,,51 to 250,$26 - $50,software companies in London,https://www.google.com/maps/place/Softwire/data=!4m7!3m6!1s0x48761afef738a5cb:0x9c8b9735a1534805!8m2!3d51.5539056!4d-0.1446138!16s%2Fg%2F1tslj65j!19sChIJy6U49_4adkgRBUhToTWXi5w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:11:07.160Z
Connect IT,Software company,http://connectitworld.com/,sales@connectitworld.com,sales@connectitworld.com,+44 20 7863 3200,"100 Borough High St, London Brg, London SE1 1LB, United Kingdom",,https://www.facebook.com/connectitconsultantsltd,,5.0,27,,,,software companies in London,https://www.google.com/maps/place/Connect+IT/data=!4m7!3m6!1s0x487603582e5b0d7d:0xbcf0d34ffc096843!8m2!3d51.5032218!4d-0.0919689!16s%2Fg%2F11c2ppd767!19sChIJfQ1bLlgDdkgRQ2gJ_E_T8Lw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:11:07.160Z
4mation Technologies,Software company,https://www.4mation.com.au/,info@4mation.com.au,info@4mation.com.au,+61 2 9213 1300,"17.02, Level 17/25 Bligh St, Sydney NSW 2000, Australia",https://au.linkedin.com/company/4mation-technologies-pty-ltd,https://www.facebook.com/4mationSydney/,,4.1,33,,,,software companies in Sydney,https://www.google.com/maps/place/4mation+Technologies/data=!4m7!3m6!1s0x6b12ae1f57dda141:0x8962cf97d1fb4c93!8m2!3d-33.8654144!4d151.2100165!16s%2Fg%2F1td0t0q9!19sChIJQaHdVx-uEmsRk0z70ZfPYok?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,66,B,2026-08-01T21:19:25.878Z
Cloud Forces,software developer,https://www.cloudforces.ca/get-started,contact@cloudforces.ca,contact@cloudforces.ca,,"Toronto, Canada",https://www.linkedin.com/company/cloudforces,,,,,2 - 9,$50 - $99 / hr,"$1,000+",ca/it-services,https://clutch.co/profile/cloud-forces,clutch,cloak_browser,alive,66,B,2026-08-01T21:44:28.335Z
Digital Innovation Technology Company,Software company,https://digitalinnovation.ae/,contact@digitalinnovation.ae,contact@digitalinnovation.ae,,"Building No.1, Mezzanine M3 - بَيَاض - Hadbat Al Za`Faranah - Abu Dhabi - United Arab Emirates",https://www.linkedin.com/company/digitalinnovationtechnologycompany/,https://www.facebook.com/digitalinnovation.ae,https://www.instagram.com/digitalinnovation.ae/,4.7,44,,,,tech companies in Abu Dhabi,https://www.google.com/maps/place/Digital+Innovation+Technology+Company/data=!4m7!3m6!1s0x3e5e690961dd986f:0xe9f299c95a43fe30!8m2!3d24.4477956!4d54.4011961!16s%2Fg%2F11gjm9pv_5!19sChIJb5jdYQlpXj4RMP5DWsmZ8uk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-01T20:15:58.142Z
Scope Tech,Software company,https://scopetech.technology/,info@scopetech.technology,info@scopetech.technology,+966 9200 12265,"Northern Ring Rd، Exit 7،, Riyadh 12487, Saudi Arabia",,,,4.8,20,,,,software companies in Riyadh,https://www.google.com/maps/place/Scope+Tech/data=!4m7!3m6!1s0x3e2efd922c47a5b3:0x129104d105af5269!8m2!3d24.7848385!4d46.7057265!16s%2Fg%2F11j01q2k_s!19sChIJs6VHLJL9Lj4RaVKvBdEEkRI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-01T20:17:48.326Z
Systems Front Information Technology,Computer security service,http://www.asf-it.com/,info@asf-it.com,info@asf-it.com,+966 12 261 2341,"Elite Business Centre, Amir Metab Bin Abdulaziz Road, Al-Rehab, 4th floor - office 43, Jeddah 23345, Saudi Arabia",,,,4.9,30,,,,IT companies in Jeddah,https://www.google.com/maps/place/Systems+Front+Information+Technology/data=!4m7!3m6!1s0x15c3d1af5aa05b5f:0x465fa9736523843d!8m2!3d21.5583653!4d39.2134713!16s%2Fg%2F11g0kc9f3v!19sChIJX1ugWq_RwxURPYQjZXOpX0Y?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-01T20:20:22.527Z
bizDOT - AGC Networks | Software Company in Jubail | Software Company in Dammam | CCTV and Security Solutions in Jubail,Software company,https://agcksa.biz/,info@agcksa.biz,info@agcksa.biz,+966 53 062 0439,"Khalid Bin Said Bin Al As, Al Qadisiyah, Dammam 32247, Saudi Arabia",,,,5.0,1,,,,tech companies in Dammam,https://www.google.com/maps/place/bizDOT+-+AGC+Networks+%7C+Software+Company+in+Jubail+%7C+Software+Company+in+Dammam+%7C+CCTV+and+Security+Solutions+in+Jubail/data=!4m7!3m6!1s0x3e49fd53373204cb:0x8c0e05dc3adb775d!8m2!3d26.4257175!4d50.0687369!16s%2Fg%2F11xg4g584d!19sChIJywQyN1P9ST4RXXfbOtwFDow?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,65,B,2026-08-01T20:20:59.787Z
