company_name,category,website,email,all_emails,contact_name,contact_title,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
Pelican House,hotel,https://www.pelican-london.com,reception@ybcap.com,reception@ybcap.com,,,,"203, Blackshaw Road, London, SW17 0BZ",,,https://www.instagram.com/pelican_hotel_london/,,,,,,general/London,https://www.openstreetmap.org/way/490761485,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
QQ Grill Restaurant and Lounge,restaurant,https://www.qqlounge.com/,info@qqgrill.com,info@qqgrill.com,,,,"331, Wick Road, London, E9 5DH",,https://www.facebook.com/share/1XXvUHEWan/,https://www.instagram.com/qqloungeuk,,,,,,general/London,https://www.openstreetmap.org/way/507356560,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Sweet Thursday,restaurant,https://www.sweetthursday.co.uk/,info@sweetthursday.co.uk,info@sweetthursday.co.uk,,,,"95, Southgate Road, London",,https://www.facebook.com/sweetthursdaylondon/,https://www.instagram.com/sweetthursdaypizza/,,,,,,general/London,https://www.openstreetmap.org/way/536140334,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Putt-in-the-Park,cafe,https://www.puttinthepark.com/courses/battersea-park/,golf@puttinthepark.com,golf@puttinthepark.com; wandsworth@puttinthepark.com; battersea@puttinthepark.com,,,,,,https://en-gb.facebook.com/puttinthepark,https://www.instagram.com/p/Db3y6UEDL7a/,,,,,,general/London,https://www.openstreetmap.org/way/545266977,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The Grill,restaurant,https://thegrillrestaurant.com/,stratford@thegrillrestaurant.com,stratford@thegrillrestaurant.com,,,,"38, Romford Road, London, E15 4BZ",,https://www.facebook.com/GrillStratford,https://www.instagram.com/thegrillstratford,,,,,,general/London,https://www.openstreetmap.org/way/558885144,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Wildwood,restaurant,https://wildwoodrestaurants.co.uk/restaurant/seven-dials/,customercare@wildwoodrestaurants.co.uk,customercare@wildwoodrestaurants.co.uk,,,,"184, Shaftesbury Avenue, London, WC2H 8JB",,https://www.facebook.com/wildwoodfood,https://www.instagram.com/wildwoodrestaurants,,,,,,general/London,https://www.openstreetmap.org/way/566375746,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Bocca Di Lupo,restaurant,https://www.boccadilupo.com/,info@boccadilupo.com,info@boccadilupo.com,,,,"12, Archer Street, London",,,https://www.instagram.com/bocca_di_lupo/,,,,,,general/London,https://www.openstreetmap.org/way/570606952,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Ngon Ngon,restaurant,https://www.ngonngon.co.uk/,info@ngonngon.co.uk,info@ngonngon.co.uk,,,,"144, Clerkenwell Road, London, EC1R 5DP",,https://m.facebook.com/ngonngonvietnamesefood/,https://instagram.com/ngonngon_vietnamese_food,,,,,,general/London,https://www.openstreetmap.org/way/571479656,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Sift,cafe,https://www.siftcakes.co.uk,info@siftcakes.co.uk,info@siftcakes.co.uk,,,,"5, Mortlake Road, Richmond, TW9 3DT",,,https://www.instagram.com/p/CCBNIrxnFXU/,,,,,,general/London,https://www.openstreetmap.org/way/587328294,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Kew Gardens Hotel,hotel,https://www.kewgardenshotel.com/,events@kewgardenshotel.com,events@kewgardenshotel.com,,,,"292, Sandycombe Road, Richmond, TW9 3NG",,https://www.facebook.com/189101024454965,https://www.instagram.com/kewgardenshotel,,,,,,general/London,https://www.openstreetmap.org/way/593469300,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Jumbi,restaurant,https://www.jumbipeckham.com/,bookings@jumbipeckham.com,bookings@jumbipeckham.com,,,,"133, Copeland Road, London, SE15 3SN",,,http://instagram.com/jumbipeckham,,,,,,general/London,https://www.openstreetmap.org/way/593469471,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Hai Cafe,restaurant,https://www.hai-cafe.com/,haicafelondon@gmail.com,haicafelondon@gmail.com,,,,"120B, Lower Clapton Road, London, E5 0QR",,https://www.facebook.com/Hai-Cafe-1754427644641245,https://www.instagram.com/haicafelondon/,,,,,,general/London,https://www.openstreetmap.org/way/593917813,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,europe
New Curry Centre,restaurant,https://www.newcurrycentre.net/,info@newcurrycentre.net,info@newcurrycentre.net,,,,"4, Great North Road, Barnet",,https://www.facebook.com/newcurrycentrenewbarnet/,https://www.instagram.com/newcurrycentre/,,,,,,general/London,https://www.openstreetmap.org/way/594761500,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Big,beauty,https://big-beauty.co.uk/,info@stagheaddesigns.com,info@stagheaddesigns.com,,,,"219, Victoria Park Road, London",,,https://instagram.com/big.inhackney,,,,,,general/London,https://www.openstreetmap.org/way/595656391,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,beauty-wellness,beauty-wellness,,,,false,0.7,rules,europe
Sawmill Cafe,cafe,https://www.sawmillcafe.co.uk/,sawmillfood@gmail.com,sawmillfood@gmail.com,,,,"51-53, West Ham Lane, London, E15 4PH",,https://www.facebook.com/sawmillwhl/,https://www.instagram.com/sawmill_cafe/,,,,,,general/London,https://www.openstreetmap.org/way/612780434,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
al Zayt,restaurant,https://www.alzayt.co.uk/,hello@alzayt.co.uk,hello@alzayt.co.uk,,,,"38, West Ham Lane, London, E15 4PT",,,https://www.instagram.com/p/C-nWlwhIZ49/,,,,,,general/London,https://www.openstreetmap.org/way/624220330,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
East Lane,restaurant,https://www.eastlane.uk,hello@eastlane.uk,hello@eastlane.uk,,,,"10, Kingston Hill",,https://www.facebook.com/eastlanebistro,https://www.instagram.com/eastlanekingston,,,,,,general/London,https://www.openstreetmap.org/way/627272032,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Three Rounds Tavern,restaurant,https://threerounds.co.uk/,cheers@threerounds.co.uk,cheers@threerounds.co.uk,,,,"32, Hanbury Street, London, E1 6QR",,,3roundsldn,,,,,,general/London,https://www.openstreetmap.org/way/628216113,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Blue Boar,restaurant,https://blueboarlondon.com/,reservations@blueboarlondon.com,reservations@blueboarlondon.com,,,,"41-47, Tothill Street, London",,https://www.facebook.com/BlueBoarPub/,https://www.instagram.com/blueboarpub/,,,,,,general/London,https://www.openstreetmap.org/way/674563178,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Montagu Place Hotel,hotel,https://www.montagu-place.co.uk/,stay@montagu-place.co.uk,stay@montagu-place.co.uk,,,,"2-3, Montagu Place, London, W1H 2ER",,,https://www.instagram.com/montaguplace_hotel/,,,,,,general/London,https://www.openstreetmap.org/way/679428674,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Two Point Thai,restaurant,https://twopointthai.co.uk/,twopointbar@gmail.com,twopointbar@gmail.com,,,,"26, Crawford Street, London, W1H 1LL",,https://facebook.com/TwoPointThaiLondon,https://instagram.com/twopointthailondon,,,,,,general/London,https://www.openstreetmap.org/way/679634687,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Pat Pong,restaurant,https://patpongthai.co.uk/,patpongpatpong@outlook.com,patpongpatpong@outlook.com,,,,"146,148, Station Road, London, E4 6AN",,https://m.facebook.com/profile.php,https://www.instagram.com/patpongthaiessex/,,,,,,general/London,https://www.openstreetmap.org/way/680295879,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Americana Hotel,hotel,https://www.americanahotel.co.uk/,info@americanahotel.co.uk,info@americanahotel.co.uk,,,,"172, Gloucester Place, London",,https://facebook.com/AmericanahotelLondon,https://instagram.com/americanahotellondon/,,,,,,general/London,https://www.openstreetmap.org/way/686442326,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Levant Book Cafe,restaurant,https://www.levantlondon.com/,info@levantlondon.com,info@levantlondon.com,,,,"26-28, Standard Road, London, NW10 6EU",,https://www.facebook.com/Levant-London-111761240958332/,https://instagram.com/levant.london,,,,,,general/London,https://www.openstreetmap.org/way/706624252,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,europe
Queens Park Hotel,hotel,https://www.queensparkhotel.com/,reservations@queensparkhotel.com,reservations@queensparkhotel.com,,,,"48, Queensborough Terrace, London",,https://www.facebook.com/TheQueensParkHotel/,,,,,,,general/London,https://www.openstreetmap.org/way/751914362,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Mentone Hotel,hotel,https://www.mentonehotel.com/,book@mentone.uk,book@mentone.uk,,,,"54-56, Cartwright Gardens, London, WC1H 9EL",,https://www.facebook.com/profile.php,https://www.instagram.com/mentone.hotel/,,,,,,general/London,https://www.openstreetmap.org/way/800089345,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
George Hotel,hotel,https://www.hotelgeorge.co.uk/,info@hotelgeorge.co.uk,info@hotelgeorge.co.uk,,,,"58-60, Cartwright Gardens, London, WC1H 9EL",,https://facebook.com//people/George-Hotel/100083320481648/,,,,,,,general/London,https://www.openstreetmap.org/way/800089346,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Urumchi,restaurant,https://urumchi.co.uk/,infourumchi@gmail.com,infourumchi@gmail.com,,,,"9, Cosmo Place, London, WC1N 3AP",,,https://www.instagram.com/urumchi_ldn,,,,,,general/London,https://www.openstreetmap.org/way/800170194,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The View Tube café,cafe,https://viewtubecafe.co.uk/,you@email.com,you@email.com,,,,"The Greenway, London, E15 2PJ",,https://www.facebook.com/theviewtube,https://www.instagram.com/theviewtube.e15/,,,,,,general/London,https://www.openstreetmap.org/way/828438498,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The Red Lion Hotel,hotel,https://www.redlionhotelhillingdon.co.uk/,redlionhotel@fullers.co.uk,redlionhotel@fullers.co.uk,,,,"Royal Lane, Uxbridge, UB8 3QP",,//www.facebook.com/RedLionHillingdon,//www.instagram.com/redlionub8,,,,,,general/London,https://www.openstreetmap.org/way/841803231,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Eat Vietnam,restaurant,https://www.eat-vietnam.co.uk/,helloeatvietnam@googlemail.com,helloeatvietnam@googlemail.com,,,,"234, Evelyn Street, London, SE8 5BZ",,https://www.facebook.com/eatvietnam1/,https://www.instagram.com/eatvietnam_london/,,,,,,general/London,https://www.openstreetmap.org/way/842384948,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
La Vita,cafe,https://lavitabistro.co.uk/,la.vita.rose117@gmail.com,la.vita.rose117@gmail.com,,,,"117, Station Road, London, E4 6AG",,,https://www.instagram.com/lavitachingford,,,,,,general/London,https://www.openstreetmap.org/way/849701068,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Belly,restaurant,https://www.bellylondon.com/,belly@mgnhw.com,belly@mgnhw.com,,,,"157, Kentish Town Road, London, NW1 8PD",,,https://www.instagram.com/belly_bistro/,,,,,,general/London,https://www.openstreetmap.org/way/856859700,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Kreston,lawyer,https://www.krestonsolicitors.com/,enquiries@krestonsolicitors.com,enquiries@krestonsolicitors.com,,,,"Enfield, EN3 4DF",,https://www.facebook.com/p/Kreston-Solicitors-100093214466948/,https://www.instagram.com/krestonsolicitors/,,,,,,general/London,https://www.openstreetmap.org/way/862940588,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,,,professional-services,professional-services,,,,false,0.7,rules,europe
Simon Noble,lawyer,https://simonnoblesolicitors.com/,enq@simonnoblesolicitors.com,enq@simonnoblesolicitors.com,,,,"Enfield, EN3 4EB",,https://www.facebook.com/Simonnoblesolicitors/,https://www.instagram.com/simonnoblesolicitor/,,,,,,general/London,https://www.openstreetmap.org/way/863042775,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,professional-services,professional-services,,,,false,0.7,rules,europe
Ginger,restaurant,https://www.gingerindiancuisine.co.uk,gingerhayes.booking@gmail.com,gingerhayes.booking@gmail.com,,,,"36, Station Approach, Bromley, BR2 7EJ",,https://www.facebook.com/profile.php,https://www.instagram.com/ginger_indian_cuisine_/,,,,,,general/London,https://www.openstreetmap.org/way/912419549,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Hotel Shepherds Bush,hotel,https://bushhotel.co.uk/,sales@bushhotel.co.uk,sales@bushhotel.co.uk,,,,"11-12, Poplar Mews, London",,https://www.facebook.com/Bushhotel/,,,,,,,general/London,https://www.openstreetmap.org/way/932747962,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Elephant,restaurant,https://www.elephanthackney.com/,bookings@elephanthackney.com,bookings@elephanthackney.com,,,,"43, Lower Clapton Road, London",,,http://instagram.com/elephanthackney,,,,,,general/London,https://www.openstreetmap.org/way/937316669,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Millfields Coffee,cafe,https://www.millfieldscoffee.co.uk/,danilabodei@gmail.com,danilabodei@gmail.com,,,,"145, Chatsworth Road, London, E5 0LA",,https://www.facebook.com/Millfields-Coffee-359956931156731/,http://instagram.com/millfieldscoffee,,,,,,general/London,https://www.openstreetmap.org/way/948101376,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,europe
Tram Store,cafe,https://www.tram-store.co.uk/,food@tram-store.co.uk,food@tram-store.co.uk,,,,"38, Upper Clapton Road, London, E5 8BQ",,,https://instagram.com/thetramstore/,,,,,,general/London,https://www.openstreetmap.org/way/949052731,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,europe
Casa Fofò,restaurant,https://www.casafofolondon.co.uk/,info@casafofolondon.co.uk,info@casafofolondon.co.uk,,,,"158, Sandringham Road, London, E8 2HS",,,https://www.instagram.com/casafofolondon,,,,,,general/London,https://www.openstreetmap.org/way/962703067,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Revival,cafe,https://mindinbexley.org.uk/revival,info@mindinbexley.org.uk,info@mindinbexley.org.uk,,,,"230, Broadway",,https://www.facebook.com/MindinBexley,https://www.instagram.com/mindinbexley/,,,,,,general/London,https://www.openstreetmap.org/way/964426527,openstreetmap,normal_scraper,unknown,24,D,2026-08-25T19:43:31.181Z,2026-08-19T23:15:37.635+00:00,2026-08-19T23:15:37.635+00:00,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
